user_code;categoria;descricao;receita_total;valor_total;rentabilidade_produto;pl_total_mes_atual;rentabilidade_cdi_mes_atual;data_posicao
99;Renda Fixa;CRA BRASKEM - DEZ/2028;1,68927E+15;26815911288;6,29929E+15;43460455;;12/10/2023
99;Tesouro Direto;NTN-B;1,68927E+15;1864416;9,06012E+15;43460455;;12/10/2023
99;Proventos;VILG11;1,68927E+15;371;4,43379E+14;43460455;;12/10/2023
99;Tesouro Direto;NTN-B;1,68927E+15;5355976;3,15394E+16;43460455;;12/10/2023
99;Proventos;RVBI11;1,68927E+15;8025;2,07911E+15;43460455;;12/10/2023
99;Renda Fixa;CDB AGIBANK - JUL/2025;1,68927E+15;1,27061E+11;1,32845E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;72892778255;2,31745E+15;43460455;;12/10/2023
99;Renda Fixa;CDB PINE - JAN/2026;1,68927E+15;1,28275E+11;1,31682E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;48369012274;3,4924E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - JAN/2026;1,68927E+15;1,31675E+11;1,28193E+16;43460455;;12/10/2023
99;Renda Fixa;CDB WILL FINANCEIRA - SET/2025;1,68927E+15;20220311536;8,35393E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - DEZ/2026;1,68927E+15;38144283522;4,42748E+15;43460455;;12/10/2023
99;Renda Fixa;CDB AGIBANK - JUL/2026;1,68927E+15;117820698;1,43255E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025;1,68927E+15;1,29839E+11;1,30005E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - MAI/2025;1,68927E+15;1265024518;1,33431E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - DEZ/2025;1,68927E+15;6,64093E+11;2,54335E+15;43460455;;12/10/2023
99;Renda Fixa;CDB FIBRA - ABR/2025;1,68927E+15;3821625516;4,41915E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 S.A. - OUT/2025;1,68927E+15;1,41404E+11;1,1938E+16;43460455;;12/10/2023
99;Renda Fixa;CDB OMNI FINANCEIRA - DEZ/2023;1,68927E+15;1728157109;9,77444E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;1,35442E+11;1,24631E+16;43460455;;12/10/2023
99;Renda Fixa;CDB OMNI FINANCEIRA - DEZ/2023;1,68927E+15;18515969025;9,12285E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;1,35584E+11;1,24501E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BS2 - AGO/2026;1,68927E+15;36938542208;4,57308E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BS2 - OUT/2025;1,68927E+15;1,12301E+12;1,50411E+15;43460455;;12/10/2023
99;Renda Fixa;CDB WILL FINANCEIRA - FEV/2025;1,68927E+15;5486507185;3,0784E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BS2 - AGO/2026;1,68927E+15;2,59084E+11;6,51767E+15;43460455;;12/10/2023
99;Renda Fixa;CDB MASTER - JUROS MENSAL - JURO MENSAL - FEV/2031;1,68927E+15;1,20734E+12;1,39905E+16;43460455;;12/10/2023
99;Renda Fixa;CRA JSL - MAI/2025;1,68927E+15;5047468924;3,34611E+15;43460455;;12/10/2023
99;Renda Fixa;CDB FACTA FINANCEIRA - SET/2028;1,68927E+15;24188319288;6,98356E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;4,99167E+11;3,38412E+15;43460455;;12/10/2023
99;Renda Fixa;CDB MASTER - JUROS MENSAL - JURO MENSAL - JUL/2031;1,68927E+15;95702625686;1,76494E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - NOV/2026;1,68927E+15;9,57115E+12;1,76495E+15;43460455;;12/10/2023
99;Renda Fixa;CDB FACTA FINANCEIRA - SET/2027;1,68927E+15;12887367181;1,3107E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 S.A. - NOV/2025;1,68927E+15;9,9359E+11;1,7E+15;43460455;;12/10/2023
99;Renda Fixa;NTN-F - JAN/2031;1,68927E+15;10521717855;1,60536E+15;43460455;;12/10/2023
99;Proventos;ITUB4;1,68927E+15;2108;7,6507E+15;43460455;;12/10/2023
99;Renda Fixa;CRA VAMOS - FEV/2024;1,68927E+15;1247201428;1,35337E+16;43460455;;12/10/2023
99;Proventos;CPLE6;1,68927E+15;13612;1,23197E+16;43460455;;12/10/2023
99;Renda Fixa;CRA USINA CORURIPE - DEZ/2025;1,68927E+15;5741120935;2,9419E+15;43460455;;12/10/2023
99;Proventos;ITUB4;1,68927E+15;32161;5,23628E+15;43460455;;12/10/2023
99;Renda Fixa;CDB MIDWAY - RIACHUELO S.A. - ABR/2024;1,68927E+15;2,82209E+11;5,9857E+15;43460455;;12/10/2023
99;Proventos;CMIG4;1,68927E+15;2768;5,89008E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - FEV/2025;1,68927E+15;5,50312E+11;3,06911E+15;43460455;;12/10/2023
99;Proventos;MULT3;1,68927E+15;6007;2,76613E+15;43460455;;12/10/2023
99;Renda Fixa;DEB UNIDAS - ABR/2027;1,68927E+15;5325412805;3,17151E+16;43460455;;12/10/2023
99;Proventos;CMIG4;1,68927E+15;2768;5,89008E+15;43460455;;12/10/2023
99;Renda Fixa;DEB AEGEA - OUT/2028;1,68927E+15;677818988;2,49185E+15;43460455;;12/10/2023
99;Proventos;HYPE3;1,68927E+15;5052;3,27887E+16;43460455;;12/10/2023
99;Renda Fixa;DEB AMBIPAR - JAN/2028;1,68927E+15;19520071173;8,6536E+15;43460455;;12/10/2023
99;Proventos;CPLE6;1,68927E+15;14928;1,12408E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO MASTER S/A - OUT/2025;1,68927E+15;25718879334;6,56797E+15;43460455;;12/10/2023
99;Proventos;KNCR11;1,68927E+15;1188;1,41008E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO RODOBENS S/A - OUT/2028;1,68927E+15;1,64838E+12;1,02475E+15;43460455;;12/10/2023
99;Proventos;RCRB11;1,68927E+15;3666;4,48559E+14;43460455;;12/10/2023
99;Renda Fixa;CDB FIBRA - OUT/2026;1,68927E+15;3,7525E+11;4,50161E+16;43460455;;12/10/2023
99;Proventos;BRCO11;1,68927E+15;3219;5,08971E+15;43460455;;12/10/2023
99;Renda Fixa;DEB VAMOS - JUN/2031;1,68927E+15;22325400672;7,56627E+14;43460455;;12/10/2023
99;Proventos;RECR11;1,68927E+15;2997;5,45455E+15;43460455;;12/10/2023
99;Renda Fixa;CRI AIZ - AGO/2026;1,68927E+15;1060115103;1,59333E+16;43460455;;12/10/2023
99;Proventos;XPID11;1,68927E+15;2250;7,47467E+15;43460455;;12/10/2023
99;Renda Fixa;CRA PLANAGRI - JUN/2028;1,68927E+15;21905857321;7,71117E+15;43460455;;12/10/2023
99;Proventos;XPLG11;1,68927E+15;6474;2,56963E+16;43460455;;12/10/2023
99;Renda Fixa;CDB PINE - OUT/2026;1,68927E+15;3,13979E+12;5,38004E+12;43460455;;12/10/2023
99;Proventos;HGRE11;1,68927E+15;5382;3,08149E+16;43460455;;12/10/2023
99;Renda Fixa;DEB ETB ALUPAR - FEV/2029;1,68927E+15;1243072656;1,35884E+16;43460455;;12/10/2023
99;Proventos;LGCP11;1,68927E+15;2816;5,79312E+15;43460455;;12/10/2023
99;Renda Fixa;CRA JSL - NOV/2025;1,68927E+15;325303357;5,19276E+15;43460455;;12/10/2023
99;Proventos;TEPP11;1,68927E+15;5104;3,24611E+15;43460455;;12/10/2023
99;Renda Fixa;DEB PETROBRAS - SET/2034;1,68927E+15;83531030115;2,02231E+16;43460455;;12/10/2023
99;Proventos;XPID11;1,68927E+15;1350;1,24211E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO MASTER S/A - MAR/2027;1,68927E+15;23625261428;7,14999E+15;43460455;;12/10/2023
99;Proventos;HGCR11;1,68927E+15;1111;1,50694E+16;43460455;;12/10/2023
99;Renda Fixa;CRI AIZ - OUT/2026;1,68927E+15;8246781147;2,04816E+16;43460455;;12/10/2023
99;Proventos;VISC11;1,68927E+15;1012;1,51913E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO CNH CAPITAL S/A - JUN/2027;1,68927E+15;7,86825E+11;2,14668E+16;43460455;;12/10/2023
99;Renda Fixa;CRA VAMOS - JAN/2030;1,68927E+15;88097405256;1,91749E+15;43460455;;12/10/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2037;1,68927E+15;12638734746;1,33648E+16;43460455;;12/10/2023
99;Renda Fixa;CRA MARFRIG - OUT/2032;1,68927E+15;5399750695;3,12785E+16;43460455;;12/10/2023
99;Renda Fixa;CRA KLABIN - MAI/2034;1,68927E+15;62627877843;2,69728E+16;43460455;;12/10/2023
99;Renda Fixa;CRI MRV - SET/2032;1,68927E+15;5031376925;3,35681E+16;43460455;;12/10/2023
99;Renda Fixa;DEB BRK MACEIO - JUN/2042;1,68927E+15;3361748994;5,02484E+15;43460455;;12/10/2023
99;Renda Fixa;DEB PETRO RIO JAGUAR PETROLEO - AGO/2032;1,68927E+15;4106391872;4,11277E+16;43460455;;12/10/2023
99;Renda Fixa;CRI ILUMISOL - AGO/2029;1,68927E+15;996990962;1,6942E+16;43460455;;12/10/2023
99;Renda Fixa;CRA MASUTTI - OUT/2026;1,68927E+15;4720782265;3,57762E+16;43460455;;12/10/2023
99;Renda Fixa;CRI TRADIMAQ - JUL/2029;1,68927E+15;3794367396;4,45089E+16;43460455;;12/10/2023
99;Renda Fixa;CRA JBS - ABR/2028;1,68927E+15;5556496165;3,03963E+16;43460455;;12/10/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2032;1,68927E+15;5320603025;3,17437E+16;43460455;;12/10/2023
99;Renda Fixa;CDB FIBRA - JUL/2025;1,68927E+15;1,08211E+11;1,56094E+16;43460455;;12/10/2023
99;Renda Fixa;DEB MOVIDA - JUN/2029;1,68927E+15;5282110205;3,1975E+16;43460455;;12/10/2023
99;Renda Fixa;DEB MOVIDA - JUN/2032;1,68927E+15;7623484232;2,21559E+15;43460455;;12/10/2023
99;Renda Fixa;CRA BRF - JUL/2030;1,68927E+15;5992980765;2,81829E+15;43460455;;12/10/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2032;1,68927E+15;5643786845;2,99263E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO C6 CONSIGNADO S.A. - JAN/2026;1,68927E+15;2,40188E+12;7,03286E+15;43460455;;12/10/2023
99;Renda Fixa;CRA JBS - DEZ/2031;1,68927E+15;3315459744;5,09361E+15;43460455;;12/10/2023
99;Aluguel;HYPE3;1,68927E+15;873325;1,93408E+16;43460455;;12/10/2023
99;Renda Fixa;CRA UBYFOL - JUL/2028;1,68927E+15;536400529;3,14869E+15;43460455;;12/10/2023
99;Ações;BBSE3;1,68927E+15;7702881642;2,19276E+16;43460455;;12/10/2023
99;Renda Fixa;DEB AES BRASIL - CAJUINA - JUN/2044;1,68927E+15;583263154;2,89575E+16;43460455;;12/10/2023
99;Ações;BEEF3;1,68927E+15;1078459995;1,56623E+15;43460455;;12/10/2023
99;Renda Fixa;CRI BELENUS - ABR/2029;1,68927E+15;519579226;3,25061E+15;43460455;;12/10/2023
99;Ações;BOVA11;1,68927E+15;0;1,68927E+15;43460455;;12/10/2023
99;Renda Fixa;DEB MOVIDA - JUN/2032;1,68927E+15;53826681;3,13778E+15;43460455;;12/10/2023
99;Ações;CMIG4;1,68927E+15;7,90425E+15;2,1369E+16;43460455;;12/10/2023
99;Renda Fixa;CRA AGROINSUMOS - MAI/2030;1,68927E+15;536802017;3,14634E+15;43460455;;12/10/2023
99;Ações;CPLE6;1,68927E+15;822735777;2,05299E+16;43460455;;12/10/2023
99;Renda Fixa;CRI AIZ - AGO/2026;1,68927E+15;6169491054;2,73767E+15;43460455;;12/10/2023
99;Ações;CSUD3;1,68927E+15;59760;2,82629E+15;43460455;;12/10/2023
99;Ações;ITUB4;1,68927E+15;30607651928;5,51895E+15;43460455;;12/10/2023
99;Ações;MRVE3;1,68927E+15;511773984;3,30018E+16;43460455;;12/10/2023
99;Ações;MULT3;1,68927E+15;8271020052;2,04216E+16;43460455;;12/10/2023
99;Ações;RRRP3;1,68927E+15;9076963701;1,86085E+16;43460455;;12/10/2023
99;Ações;SQIA3;1,68927E+15;65700;2,5708E+15;43460455;;12/10/2023
99;Ações;STBP3;1,68927E+15;0;1,68927E+15;43460455;;12/10/2023
99;Ações;VALE3;1,68927E+15;8935514346;1,89031E+15;43460455;;12/10/2023
99;Ações;VAMO3;1,68927E+15;1,05428E+16;1,60215E+15;43460455;;12/10/2023
99;Ações;VBBR3;1,68927E+15;4,03911E+16;4,18126E+13;43460455;;12/10/2023
99;Fundos de Investimento;XP Crédito Estruturado 120 FIC FIM CP;1,68927E+15;3711939;4,5508E+15;43460455;;12/10/2023
99;Fundos de Investimento;XP Crédito Estruturado 360 FIC FIM CP;1,68927E+15;12154602;1,38981E+15;43460455;;12/10/2023
99;Fundos de Investimento;Trend Investback FIC FIRF Simples;1,68927E+15;5776;2,87487E+16;43460455;;12/10/2023
99;Fundos de Investimento;XP Debêntures Incentivadas CP FIC FIM;1,68927E+15;318245;5,30793E+15;43460455;;12/10/2023
99;Fundos de Investimento;Absolute Hedge FIC FIM;1,68927E+15;4996687;3,38072E+16;43460455;;12/10/2023
99;Fundos de Investimento;Kapitalo Kappa FIN FIC FIM;1,68927E+15;8959537;1,88543E+15;43460455;;12/10/2023
99;Fundos de Investimento;Gávea Macro Advisory FIC FIM;1,68927E+15;9239143;1,82837E+15;43460455;;12/10/2023
99;Fundos de Investimento;Hashdex 20 Nasdaq Crypto Index FIC FIM;1,68927E+15;4383966;3,85321E+15;43460455;;12/10/2023
99;Fundos Imobiliarios;HTMX11;1,68927E+15;748272;2,25727E+14;43460455;;12/10/2023
99;Fundos Imobiliarios;VISC11;1,68927E+15;128964;1,30887E+16;43460455;;12/10/2023
99;Fundos Imobiliarios;VIGT11;1,68927E+15;213864;7,89846E+15;43460455;;12/10/2023
99;Fundos Imobiliarios;BRZP11;1,68927E+15;1270670;1,32943E+16;43460455;;12/10/2023
99;Fundos Imobiliarios;RZAK11;1,68927E+15;2325992;7,26229E+14;43460455;;12/10/2023
99;Fundos Imobiliarios;AFHI11;1,68927E+15;343875;4,91104E+16;43460455;;12/10/2023
99;Fundos Imobiliarios;MORE11;1,68927E+15;648648;2,6039E+15;43460455;;12/10/2023
99;Fundos Imobiliarios;KNCR11;1,68927E+15;108432;1,55777E+16;43460455;;12/10/2023
99;Custodia Remunerada;VAMO3;1,68927E+15;736464;2,29345E+15;43460455;;12/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;12/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;12/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;12/10/2023
99;Fundos Imobiliarios;MCCI11;1,68927E+15;893475;1,89047E+16;43460455;;12/10/2023
99;Previdencia Privada;XP Icatu Horizonte Macro Prev FIM;1,68927E+15;3352832;5,0382E+15;43460455;;12/10/2023
99;Saldo Projetado;Saldo CC;1,68927E+15;202846;8,32376E+15;43460455;;12/10/2023
99;Renda Fixa;CRA MARFRIG - AGO/2030;1,68927E+15;18287336034;9,2369E+15;43460455;;12/10/2023
99;Renda Fixa;CRI NATURA - SET/2029;1,68927E+15;5585634425;3,02378E+15;43460455;;12/10/2023
99;Renda Fixa;CRI BELENUS - ABR/2029;1,68927E+15;4188879416;4,0318E+15;43460455;;12/10/2023
99;Renda Fixa;CRA VALE DO TIJUCO - JAN/2029;1,68927E+15;547278117;3,08612E+15;43460455;;12/10/2023
99;Renda Fixa;CRI TRADIMAQ - JUL/2029;1,68927E+15;5760030762;2,93224E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO MASTER S/A - SET/2029;1,68927E+15;70672778295;2,38994E+16;43460455;;12/10/2023
99;Renda Fixa;CRA FS BIO - DEZ/2029;1,68927E+15;532223777;3,1734E+16;43460455;;12/10/2023
99;Renda Fixa;FIDC CONSIGNADO INSS - MAR/2030;1,68927E+15;7571761725;2,23072E+15;43460455;;12/10/2023
99;Renda Fixa;DEB SIMPAR - DEZ/2032;1,68927E+15;5356963885;3,15283E+14;43460455;;12/10/2023
99;Renda Fixa;DEB RODOVIAS DO TIETÊ - JUN/2028;1,68927E+15;0;1,68927E+15;43460455;;12/10/2023
99;Renda Fixa;DEB RODOVIAS DO TIETÊ - JUN/2028;1,68927E+15;0;1,68927E+15;43460455;;12/10/2023
99;Renda Fixa;NTN-B - MAI/2055;1,68927E+15;6798953175;2,48457E+16;43460455;;12/10/2023
99;Renda Fixa;DEB RGE - CPFL ENERGIA - AGO/2025;1,68927E+15;2179278032;7,75118E+15;43460455;;12/10/2023
99;Renda Fixa;DEB RUMO - FEV/2029;1,68927E+15;8397028704;2,01173E+15;43460455;;12/10/2023
99;Renda Fixa;DEB METRORIO - DEZ/2031;1,68927E+15;33035365088;5,11338E+16;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO XP S.A. - JUN/2026;1,68927E+15;5,19249E+11;3,25324E+14;43460455;;12/10/2023
99;Renda Fixa;CDB Original - JUN/2026;1,68927E+15;4,9107E+12;3,43992E+15;43460455;;12/10/2023
99;Renda Fixa;DEB METRORIO - DEZ/2031;1,68927E+15;17986907628;9,39117E+15;43460455;;12/10/2023
99;Renda Fixa;CDB AGIBANK - JUL/2027;1,68927E+15;3,28754E+12;5,13826E+15;43460455;;12/10/2023
99;Renda Fixa;CRA NORTOX - JUN/2025;1,68927E+15;5711348817;2,95723E+14;43460455;;12/10/2023
99;Renda Fixa;DEB MOVIDA - JUN/2028;1,68927E+15;1290782196;1,30862E+16;43460455;;12/10/2023
99;Renda Fixa;CRA KLABIN - MAI/2034;1,68927E+15;9443766555;1,78858E+15;43460455;;12/10/2023
99;Renda Fixa;NTN-B - AGO/2028;1,68927E+15;4242807166;3,98056E+15;43460455;;12/10/2023
99;Renda Fixa;DEB ZILOR - JUL/2034;1,68927E+15;1037429339;1,62676E+16;43460455;;12/10/2023
99;Renda Fixa;NTN-B - MAI/2045;1,68927E+15;1,23517E+11;1,36763E+16;43460455;;12/10/2023
99;Renda Fixa;NTN-B - MAI/2045;1,68927E+15;51110618148;3,30507E+15;43460455;;12/10/2023
99;Renda Fixa;NTN-B - MAI/2045;1,68927E+15;29678324977;5,69176E+15;43460455;;12/10/2023
99;Renda Fixa;NTN-B - AGO/2030;1,68927E+15;8545065862;1,97667E+16;43460455;;12/10/2023
99;Renda Fixa;CRA FS BIOENERGIA - FEV/2029;1,68927E+15;524607665;3,21946E+16;43460455;;12/10/2023
99;Renda Fixa;DEB EQUATORIAL GOIAS - ABR/2031;1,68927E+15;11438248382;1,47685E+15;43460455;;12/10/2023
99;Renda Fixa;CRA AGROINSUMOS - MAI/2030;1,68927E+15;980597178;1,72252E+16;43460455;;12/10/2023
99;Renda Fixa;CRI DURLI COUROS - FEV/2027;1,68927E+15;7674769768;2,20079E+16;43460455;;12/10/2023
99;Renda Fixa;CRA UBYFOL - OUT/2025;1,68927E+15;2387798735;7,07165E+15;43460455;;12/10/2023
99;Renda Fixa;CRA RAIZEN - AGO/2037;1,68927E+15;48194876394;3,50502E+15;43460455;;12/10/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2037;1,68927E+15;24252046918;6,96521E+15;43460455;;12/10/2023
99;Renda Fixa;DEB MOVIDA - JUN/2032;1,68927E+15;23871290102;7,0763E+15;43460455;;12/10/2023
99;Renda Fixa;CDB BANCO MASTER S/A - JUN/2029;1,68927E+15;1,96007E+12;8,61799E+15;43460455;;12/10/2023
99;Renda Fixa;DEB ENGIE - SET/2046;1,68927E+15;23577292772;7,16453E+15;43460455;;12/10/2023
99;Renda Fixa;DEB VIARONDON - DEZ/2034;1,68927E+15;24857107814;6,79567E+15;43460455;;12/10/2023
99;Renda Fixa;CRA UBYFOL - JUL/2028;1,68927E+15;4244909424;3,97859E+15;43460455;;12/10/2023
99;Renda Fixa;DEB COPEL DISTRIBUICAO - JUN/2031;1,68927E+15;556435612;3,03534E+16;43460455;;12/10/2023
99;Renda Fixa;CRA OLFAR - MAI/2026;1,68927E+15;483758733;3,49126E+15;43460455;;12/10/2023
99;Renda Fixa;CRI MOVIDA - JUN/2028;1,68927E+15;76817671275;2,19904E+16;43460455;;12/10/2023
99;Renda Fixa;DEB PETRO RIO JAGUAR PETROLEO - AGO/2032;1,68927E+15;7743029868;2,18139E+16;43460455;;12/10/2023
99;Aluguel;HYPE3;1,68927E+15;873325;1,93408E+16;43460455;;11/10/2023
99;Custodia Remunerada;VAMO3;1,68927E+15;736464;2,29345E+15;43460455;;11/10/2023
99;Renda Fixa;CRA RAIZEN - AGO/2037;1,68927E+15;48194876394;3,50502E+15;43460455;;11/10/2023
99;Fundos de Investimento;XP Crédito Estruturado 120 FIC FIM CP;1,68927E+15;3711939;4,5508E+15;43460455;;11/10/2023
99;Renda Fixa;DEB CSN MINERACAO - JUL/2037;1,68927E+15;24252046918;6,96521E+15;43460455;;11/10/2023
99;Fundos de Investimento;XP Crédito Estruturado 360 FIC FIM CP;1,68927E+15;12154602;1,38981E+15;43460455;;11/10/2023
99;Renda Fixa;DEB MOVIDA - JUN/2032;1,68927E+15;23871290102;7,0763E+15;43460455;;11/10/2023
99;Fundos de Investimento;Trend Investback FIC FIRF Simples;1,68927E+15;5776;2,87487E+16;43460455;;11/10/2023
99;Renda Fixa;CDB BANCO MASTER S/A - JUN/2029;1,68927E+15;1,96007E+12;8,61799E+15;43460455;;11/10/2023
99;Fundos de Investimento;XP Debêntures Incentivadas CP FIC FIM;1,68927E+15;318245;5,30793E+15;43460455;;11/10/2023
99;Renda Fixa;DEB ENGIE - SET/2046;1,68927E+15;23577292772;7,16453E+15;43460455;;11/10/2023
99;Fundos de Investimento;Absolute Hedge FIC FIM;1,68927E+15;4996687;3,38072E+16;43460455;;11/10/2023
99;Renda Fixa;DEB VIARONDON - DEZ/2034;1,68927E+15;24857107814;6,79567E+15;43460455;;11/10/2023
99;Fundos de Investimento;Kapitalo Kappa FIN FIC FIM;1,68927E+15;8959537;1,88543E+15;43460455;;11/10/2023
99;Proventos;RCRB11;1,68927E+15;3666;4,48559E+14;43460455;;11/10/2023
99;Previdencia Privada;XP Icatu Horizonte Macro Prev FIM;1,68927E+15;3352832;5,0382E+15;43460455;;11/10/2023
99;Proventos;BRCO11;1,68927E+15;3219;5,08971E+15;43460455;;11/10/2023
99;COE;XP MAP Trend - Bidirecional Alavancado - 5,5 anos - 29.07.2021;1,68927E+15;58665174;2,87903E+15;43460455;;11/10/2023
99;Proventos;RECR11;1,68927E+15;2997;5,45455E+15;43460455;;11/10/2023
99;COE;XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 30.08.2021;1,68927E+15;4250103383;3,97457E+16;43460455;;11/10/2023
99;Proventos;XPID11;1,68927E+15;2250;7,47467E+15;43460455;;11/10/2023
99;COE;XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 29.09.2021;1,68927E+15;113901825;1,48297E+16;43460455;;11/10/2023
99;Proventos;XPLG11;1,68927E+15;6474;2,56963E+16;43460455;;11/10/2023
99;COE;XP Man Fundo Multimercado - IPCA + Alta Ilimitada - 5y - 06.10.2021;1,68927E+15;227529992;7,42408E+15;43460455;;11/10/2023
99;Proventos;HGRE11;1,68927E+15;5382;3,08149E+16;43460455;;11/10/2023
99;COE;XP Global Opportunity - IPCA + Alta Ilimitada - 5y - 27.10.2021;1,68927E+15;225333142;7,49646E+14;43460455;;11/10/2023
99;Proventos;LGCP11;1,68927E+15;2816;5,79312E+15;43460455;;11/10/2023
99;COE;XP Índice de Ações Globais - IPCA + Alta Ilimitada - 5y - 28.10.2021;1,68927E+15;337922004;4,99886E+16;43460455;;11/10/2023
99;Proventos;TEPP11;1,68927E+15;5104;3,24611E+15;43460455;;11/10/2023
99;COE;XP MAN Multimercado - IPCA + Alta Ilimitada - 5y - 25.05.2023;1,68927E+15;502869305;3,3586E+15;43460455;;11/10/2023
99;Proventos;XPID11;1,68927E+15;1350;1,24211E+16;43460455;;11/10/2023
99;COE;XP Eletrobras 2030 RF Pre - Cupom Semestral - EXCLUSIVO - 6y05m - 22.09.2023;1,68927E+15;201080698;8,40056E+14;43460455;;11/10/2023
99;Proventos;HGCR11;1,68927E+15;1111;1,50694E+16;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Proventos;VISC11;1,68927E+15;1012;1,51913E+16;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;72892778255;2,31745E+15;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;CDB BANCO PAN S/A - OUT/2026;1,68927E+15;48369012274;3,4924E+15;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;DEB PETRO RIO JAGUAR PETROLEO - AGO/2032;1,68927E+15;4106391872;4,11277E+16;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;CRA MASUTTI - OUT/2026;1,68927E+15;4720782265;3,57762E+16;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;CRA JBS - ABR/2028;1,68927E+15;5556496165;3,03963E+16;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;CDB FIBRA - JUL/2025;1,68927E+15;1,08211E+11;1,56094E+16;43460455;;11/10/2023
99;Derivativos de Balção;BOV;1,68927E+15;;;43460455;;11/10/2023
99;Renda Fixa;CRA KLABIN - MAI/2034;1,68927E+15;9443766555;1,78858E+15;43460455;;11/10/2023
99;Custodia Remunerada;BOVA11;1,68927E+15;192321;8,78316E+14;43460455;;11/10/2023
99;Renda Fixa;NTN-B - AGO/2028;1,68927E+15;4242807166;3,98056E+15;43460455;;11/10/2023
99;Custodia Remunerada;B3SA3;1,68927E+15;4083745;4,13648E+16;43460455;;11/10/2023
99;Renda Fixa;DEB ZILOR - JUL/2034;1,68927E+15;1037429339;1,62676E+16;43460455;;11/10/2023
99;Custodia Remunerada;ITUB4;1,68927E+15;3882015;4,35143E+16;43460455;;11/10/2023
99;Renda Fixa;NTN-B - MAI/2045;1,68927E+15;1,23517E+11;1,36763E+16;43460455;;11/10/2023
99;Custodia Remunerada;MULT3;1,68927E+15;872592;1,93571E+16;43460455;;11/10/2023
99;Renda Fixa;NTN-B - MAI/2045;1,68927E+15;51110618148;3,30507E+15;43460455;;11/10/2023
99;Custodia Remunerada;RRRP3;1,68927E+15;36984;4,55527E+15;43460455;;11/10/2023
99;Renda Fixa;NTN-B - MAI/2045;1,68927E+15;29678324977;5,69176E+15;43460455;;11/10/2023
99;Custodia Remunerada;SQIA3;1,68927E+15;409800;4,12209E+16;43460455;;11/10/2023
